"2017-04-13 09:47:58 [restartedMain] INFO  c.c.web.config.QuizWarApplication - Starting QuizWarApplication on yuXiaoyangdeMacBook-Pro.local with PID 2353 (/Users/boxiao/working/alt/src/github/quiz/quiz-webapp/target/classes started by boxiao in /Users/boxiao/working/alt/src/github/quiz/quiz-webapp)
""2017-04-13 09:47:58 [restartedMain] DEBUG c.c.web.config.QuizWarApplication - Running with Spring Boot v1.5.2.RELEASE, Spring v4.3.7.RELEASE
@@@@@@@@@@    @@  @@  @@@@  @@@@@@@@@@
@@@@@@@@@@    @@  @@  @@@@  @@@@@@@@@@
@@@@@@@@@@        @@  @  @  @@@@@@@@@@
@@@@@@@@@@        @@        @@@@@@@@@@
@@@@@@@@@@@@@@@@@@@@@@@  @@@@@@@@@@@@@
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@  Thank you for using jOOQ 3.9.1
                                      
""2017-04-13 15:18:26 [restartedMain] WARN  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'quizController': Invocation of init method failed; nested exception is org.jooq.exception.DataAccessException: Error getting connection from data source org.apache.commons.dbcp2.BasicDataSource@3d8ceb41
""2017-04-13 15:18:26 [restartedMain] INFO  o.a.catalina.core.StandardService - Stopping service Tomcat
""2017-04-13 15:18:26 [restartedMain] WARN  o.s.boot.SpringApplication - Error handling failed (Error creating bean with name 'delegatingApplicationListener' defined in class path resource [org/springframework/security/config/annotation/web/configuration/WebSecurityConfiguration.class]: Initialization of bean failed; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration': Initialization of bean failed; nested exception is org.springframework.beans.factory.NoSuchBeanDefinitionException: No bean named 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importRegistry' available)
""2017-04-13 15:18:26 [restartedMain] ERROR o.s.boot.SpringApplication - Application startup failed
"org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'quizController': Invocation of init method failed; nested exception is org.jooq.exception.DataAccessException: Error getting connection from data source org.apache.commons.dbcp2.BasicDataSource@3d8ceb41
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:137)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyBeanPostProcessorsBeforeInitialization(AbstractAutowireCapableBeanFactory.java:409)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1620)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:555)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:483)
	at org.springframework.beans.factory.support.AbstractBeanFactory$1.getObject(AbstractBeanFactory.java:306)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:230)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:302)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:197)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:761)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:866)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:542)
	at org.springframework.boot.context.embedded.EmbeddedWebApplicationContext.refresh(EmbeddedWebApplicationContext.java:122)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:737)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:370)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:314)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1162)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1151)
	at cn.clubox.web.config.QuizWarApplication.main(QuizWarApplication.java:35)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at org.springframework.boot.devtools.restart.RestartLauncher.run(RestartLauncher.java:49)
Caused by: org.jooq.exception.DataAccessException: Error getting connection from data source org.apache.commons.dbcp2.BasicDataSource@3d8ceb41
	at org.jooq_3.9.1.MYSQL.debug(Unknown Source)
	at org.jooq.impl.DataSourceConnectionProvider.acquire(DataSourceConnectionProvider.java:89)
	at org.jooq.impl.DefaultExecuteContext.connection(DefaultExecuteContext.java:582)
	at org.jooq.impl.AbstractQuery.execute(AbstractQuery.java:316)
	at org.jooq.impl.AbstractResultQuery.fetchLazy(AbstractResultQuery.java:368)
	at org.jooq.impl.AbstractResultQuery.fetchLazy(AbstractResultQuery.java:355)
	at org.jooq.impl.AbstractResultQuery.fetchOne(AbstractResultQuery.java:520)
	at org.jooq.impl.AbstractResultQuery.fetchOne(AbstractResultQuery.java:472)
	at org.jooq.impl.AbstractResultQuery.fetchOne(AbstractResultQuery.java:478)
	at org.jooq.impl.SelectImpl.fetchOne(SelectImpl.java:2831)
	at org.jooq.impl.DAOImpl.count(DAOImpl.java:261)
	at org.jooq.impl.DAOImpl$$FastClassBySpringCGLIB$$8c936301.invoke(<generated>)
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:204)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:721)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)
	at org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke(PersistenceExceptionTranslationInterceptor.java:136)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:656)
	at cn.clubox.service.impl.dao.QuizQuestionDaoExt$$EnhancerBySpringCGLIB$$7fae2801.count(<generated>)
	at cn.clubox.service.impl.ZymQuizQuestionGenerator.generate(ZymQuizQuestionGenerator.java:26)
	at cn.clubox.web.controller.QuizController.init(QuizController.java:49)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleElement.invoke(InitDestroyAnnotationBeanPostProcessor.java:366)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata.invokeInitMethods(InitDestroyAnnotationBeanPostProcessor.java:311)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:134)
	... 23 common frames omitted
Caused by: java.sql.SQLException: Cannot create PoolableConnectionFactory (Communications link failure

The last packet sent successfully to the server was 0 milliseconds ago. The driver has not received any packets from the server.)
	at org.apache.commons.dbcp2.BasicDataSource.createPoolableConnectionFactory(BasicDataSource.java:2294)
	at org.apache.commons.dbcp2.BasicDataSource.createDataSource(BasicDataSource.java:2039)
	at org.apache.commons.dbcp2.BasicDataSource.getConnection(BasicDataSource.java:1533)
	at org.jooq.impl.DataSourceConnectionProvider.acquire(DataSourceConnectionProvider.java:86)
	... 49 common frames omitted
Caused by: com.mysql.jdbc.exceptions.jdbc4.CommunicationsException: Communications link failure

The last packet sent successfully to the server was 0 milliseconds ago. The driver has not received any packets from the server.
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:425)
	at com.mysql.jdbc.SQLError.createCommunicationsException(SQLError.java:989)
	at com.mysql.jdbc.MysqlIO.readPacket(MysqlIO.java:632)
	at com.mysql.jdbc.MysqlIO.doHandshake(MysqlIO.java:1016)
	at com.mysql.jdbc.ConnectionImpl.coreConnect(ConnectionImpl.java:2205)
	at com.mysql.jdbc.ConnectionImpl.connectOneTryOnly(ConnectionImpl.java:2236)
	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2035)
	at com.mysql.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:790)
	at com.mysql.jdbc.JDBC4Connection.<init>(JDBC4Connection.java:47)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:425)
	at com.mysql.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:400)
	at com.mysql.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:330)
	at org.apache.commons.dbcp2.DriverConnectionFactory.createConnection(DriverConnectionFactory.java:39)
	at org.apache.commons.dbcp2.PoolableConnectionFactory.makeObject(PoolableConnectionFactory.java:256)
	at org.apache.commons.dbcp2.BasicDataSource.validateConnectionFactory(BasicDataSource.java:2304)
	at org.apache.commons.dbcp2.BasicDataSource.createPoolableConnectionFactory(BasicDataSource.java:2290)
	... 52 common frames omitted
Caused by: java.io.EOFException: Can not read response from server. Expected to read 4 bytes, read 0 bytes before connection was unexpectedly lost.
	at com.mysql.jdbc.MysqlIO.readFully(MysqlIO.java:3011)
	at com.mysql.jdbc.MysqlIO.readPacket(MysqlIO.java:567)
	... 69 common frames omitted
"2017-04-13 15:26:57 [restartedMain] INFO  c.c.web.config.QuizWarApplication - Starting QuizWarApplication on yuXiaoyangdeMacBook-Pro.local with PID 3438 (/Users/boxiao/working/alt/src/github/quiz/quiz-webapp/target/classes started by boxiao in /Users/boxiao/working/alt/src/github/quiz/quiz-webapp)
""2017-04-13 15:26:57 [restartedMain] DEBUG c.c.web.config.QuizWarApplication - Running with Spring Boot v1.5.2.RELEASE, Spring v4.3.7.RELEASE
""2017-04-13 15:26:57 [restartedMain] INFO  c.c.web.config.QuizWarApplication - No active profile set, falling back to default profiles: default
""2017-04-13 15:26:57 [restartedMain] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@c9909f1: startup date [Thu Apr 13 15:26:57 CST 2017]; root of context hierarchy
""2017-04-13 15:26:58 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$cdd33bbe] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
""2017-04-13 15:26:59 [restartedMain] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8080 (http)
""2017-04-13 15:26:59 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service Tomcat
""2017-04-13 15:26:59 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.11
""2017-04-13 15:26:59 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2017-04-13 15:26:59 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
""2017-04-13 15:26:59 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
""2017-04-13 15:26:59 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
""2017-04-13 15:26:59 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
""2017-04-13 15:26:59 [localhost-startStop-1] INFO  o.s.b.w.s.DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*]
""2017-04-13 15:26:59 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
""2017-04-13 15:26:59 [restartedMain] INFO  c.clubox.service.impl.dao.QuizDaoExt -  DataSource is org.apache.commons.dbcp2.BasicDataSource@eedead0
""2017-04-13 15:26:59 [restartedMain] INFO  c.clubox.service.impl.dao.QuizDaoExt - DataSource connection pool initial size is 7
""2017-04-13 15:26:59 [restartedMain] INFO  c.clubox.service.impl.dao.QuizDaoExt - DataSource connection max idle time 8
""2017-04-13 15:26:59 [restartedMain] INFO  c.c.web.config.QuizWarApplication - dataSource is org.apache.commons.dbcp2.BasicDataSource@eedead0
""2017-04-13 15:26:59 [restartedMain] INFO  c.c.web.config.QuizWarApplication - dataSource class name is org.apache.commons.dbcp2.BasicDataSource
""2017-04-13 15:26:59 [restartedMain] INFO  c.c.web.config.QuizWarApplication - dataSource URL jdbc:mysql://192.168.99.100:3306/quiz?serverTimezone=UTC 
""2017-04-13 15:26:59 [restartedMain] INFO  c.c.web.config.QuizWarApplication - SQL dialect is MySQL
""2017-04-13 15:26:59 [restartedMain] DEBUG c.c.s.impl.dao.QuizQuestionDaoExt - Dialect ======= MYSQL)
""2017-04-13 15:30:39 [restartedMain] INFO  c.c.web.config.QuizWarApplication - Starting QuizWarApplication on yuXiaoyangdeMacBook-Pro.local with PID 3457 (/Users/boxiao/working/alt/src/github/quiz/quiz-webapp/target/classes started by boxiao in /Users/boxiao/working/alt/src/github/quiz/quiz-webapp)
""2017-04-13 15:30:39 [restartedMain] DEBUG c.c.web.config.QuizWarApplication - Running with Spring Boot v1.5.2.RELEASE, Spring v4.3.7.RELEASE
""2017-04-13 15:30:39 [restartedMain] INFO  c.c.web.config.QuizWarApplication - No active profile set, falling back to default profiles: default
""2017-04-13 15:30:39 [restartedMain] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@3618ac0e: startup date [Thu Apr 13 15:30:39 CST 2017]; root of context hierarchy
""2017-04-13 15:30:40 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$768d20ce] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
""2017-04-13 15:30:40 [restartedMain] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8080 (http)
""2017-04-13 15:30:40 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service Tomcat
""2017-04-13 15:30:40 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.11
""2017-04-13 15:30:40 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2017-04-13 15:30:40 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
""2017-04-13 15:30:40 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
""2017-04-13 15:30:40 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
""2017-04-13 15:30:40 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
""2017-04-13 15:30:40 [localhost-startStop-1] INFO  o.s.b.w.s.DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*]
""2017-04-13 15:30:40 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
""2017-04-13 15:30:41 [restartedMain] INFO  c.clubox.service.impl.dao.QuizDaoExt -  DataSource is org.apache.commons.dbcp2.BasicDataSource@6e62a5f6
""2017-04-13 15:30:41 [restartedMain] INFO  c.clubox.service.impl.dao.QuizDaoExt - DataSource connection pool initial size is 7
""2017-04-13 15:30:41 [restartedMain] INFO  c.clubox.service.impl.dao.QuizDaoExt - DataSource connection max idle time 8
""2017-04-13 15:30:41 [restartedMain] INFO  c.c.web.config.QuizWarApplication - dataSource is org.apache.commons.dbcp2.BasicDataSource@6e62a5f6
""2017-04-13 15:30:41 [restartedMain] INFO  c.c.web.config.QuizWarApplication - dataSource class name is org.apache.commons.dbcp2.BasicDataSource
""2017-04-13 15:30:41 [restartedMain] INFO  c.c.web.config.QuizWarApplication - dataSource URL jdbc:mysql://192.168.99.100:3306/quiz?serverTimezone=UTC 
""2017-04-13 15:30:41 [restartedMain] INFO  c.c.web.config.QuizWarApplication - Configuration1 is DefaultConfiguration [
	connected=true,
	transactional=false,
	dialect=MYSQL,
	data={},
	settings=
		<?xml version="1.0" encoding="UTF-8" standalone="yes"?>
